### Cluster 71 — Symptoms (34)
Symptom,Frequency
tearing pains in knees,2
neuralgic pains in arms,2
rheumatic conditions,1
burning,2
burning in urethra,2
urinary symptoms,1
amblyopia,1
urine scanty,1
frequent urination,2
tearing pains in elbows,1
marked burning,1
pain in urethra,1
bruised sensation in legs,3
neuralgic pains in joints,1
violent pain in region of kidneys,1
urine bloody,1
gouty pains,3
bruised sensation in arms,2
better from warmth,2
bruised sensation in joints,3
tearing pains in hips,1
swelling in gouty states,1
backache,1
burning sensation in kidneys,1
pain in kidneys,1
tearing pains in legs,1
tearing pains in shoulders,1
neuralgic pains in legs,1
pressure in kidneys,1
urine with odor of violets,1
gouty complaints,1
stiffness in joints,1
pain in joints,1
rheumatic complaints,1

### Top Remedies
Remedy,Symptoms_Covered
terebinthina,30
sulphuricum acidum,9
urtica urens,2
cannabis sativa,2
manganum,1
palladium,1
cicuta virosa,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
urine scanty,urinary symptoms,1.0,1
urine scanty,amblyopia,1.0,1
urine scanty,frequent urination,1.0,1
urine scanty,tearing pains in elbows,1.0,1
urine scanty,marked burning,1.0,1
urine scanty,pain in urethra,1.0,1
urine scanty,bruised sensation in legs,1.0,1
urine scanty,neuralgic pains in joints,1.0,1
urine scanty,violent pain in region of kidneys,1.0,1
urine scanty,urine bloody,1.0,1
urine scanty,gouty pains,1.0,1
urine scanty,bruised sensation in arms,1.0,1
urine scanty,better from warmth,1.0,1
urine scanty,bruised sensation in joints,1.0,1
urine scanty,tearing pains in hips,1.0,1
urine scanty,swelling in gouty states,1.0,1
urine scanty,backache,1.0,1
urine scanty,burning sensation in kidneys,1.0,1
urine scanty,pain in kidneys,1.0,1
urine scanty,tearing pains in legs,1.0,1
urine scanty,tearing pains in shoulders,1.0,1
urine scanty,neuralgic pains in legs,1.0,1
urine scanty,pressure in kidneys,1.0,1
urine scanty,urine with odor of violets,1.0,1
tearing pains in hips,tearing pains in knees,1.0,1
tearing pains in hips,neuralgic pains in arms,1.0,1
tearing pains in hips,rheumatic conditions,1.0,1
tearing pains in hips,burning,1.0,1
tearing pains in hips,burning in urethra,1.0,1
tearing pains in hips,urinary symptoms,1.0,1
tearing pains in hips,amblyopia,1.0,1
tearing pains in hips,urine scanty,1.0,1
tearing pains in hips,frequent urination,1.0,1
tearing pains in hips,tearing pains in elbows,1.0,1
tearing pains in hips,marked burning,1.0,1
tearing pains in hips,pain in urethra,1.0,1
tearing pains in hips,bruised sensation in legs,1.0,1
tearing pains in hips,neuralgic pains in joints,1.0,1
tearing pains in hips,violent pain in region of kidneys,1.0,1
tearing pains in hips,urine bloody,1.0,1
tearing pains in hips,gouty pains,1.0,1
tearing pains in hips,bruised sensation in arms,1.0,1
tearing pains in hips,better from warmth,1.0,1
tearing pains in hips,bruised sensation in joints,1.0,1
tearing pains in hips,swelling in gouty states,1.0,1
tearing pains in hips,backache,1.0,1
tearing pains in hips,burning sensation in kidneys,1.0,1
tearing pains in hips,pain in kidneys,1.0,1
tearing pains in hips,tearing pains in legs,1.0,1
tearing pains in hips,tearing pains in shoulders,1.0,1
tearing pains in hips,neuralgic pains in legs,1.0,1
tearing pains in hips,pressure in kidneys,1.0,1
tearing pains in hips,urine with odor of violets,1.0,1
violent pain in region of kidneys,tearing pains in knees,1.0,1
violent pain in region of kidneys,neuralgic pains in arms,1.0,1
violent pain in region of kidneys,rheumatic conditions,1.0,1
violent pain in region of kidneys,burning,1.0,1
violent pain in region of kidneys,burning in urethra,1.0,1
violent pain in region of kidneys,urinary symptoms,1.0,1
violent pain in region of kidneys,amblyopia,1.0,1
violent pain in region of kidneys,urine scanty,1.0,1
violent pain in region of kidneys,frequent urination,1.0,1
violent pain in region of kidneys,tearing pains in elbows,1.0,1
violent pain in region of kidneys,marked burning,1.0,1
violent pain in region of kidneys,pain in urethra,1.0,1
violent pain in region of kidneys,bruised sensation in legs,1.0,1
violent pain in region of kidneys,neuralgic pains in joints,1.0,1
violent pain in region of kidneys,urine bloody,1.0,1
violent pain in region of kidneys,gouty pains,1.0,1
violent pain in region of kidneys,bruised sensation in arms,1.0,1
violent pain in region of kidneys,better from warmth,1.0,1
violent pain in region of kidneys,bruised sensation in joints,1.0,1
violent pain in region of kidneys,tearing pains in hips,1.0,1
violent pain in region of kidneys,swelling in gouty states,1.0,1
violent pain in region of kidneys,backache,1.0,1
violent pain in region of kidneys,burning sensation in kidneys,1.0,1
violent pain in region of kidneys,pain in kidneys,1.0,1
violent pain in region of kidneys,tearing pains in legs,1.0,1
violent pain in region of kidneys,tearing pains in shoulders,1.0,1
violent pain in region of kidneys,neuralgic pains in legs,1.0,1
violent pain in region of kidneys,pressure in kidneys,1.0,1
violent pain in region of kidneys,urine with odor of violets,1.0,1
burning sensation in kidneys,tearing pains in knees,1.0,1
burning sensation in kidneys,neuralgic pains in arms,1.0,1
burning sensation in kidneys,rheumatic conditions,1.0,1
burning sensation in kidneys,burning,1.0,1
burning sensation in kidneys,burning in urethra,1.0,1
burning sensation in kidneys,urinary symptoms,1.0,1
burning sensation in kidneys,amblyopia,1.0,1
burning sensation in kidneys,urine scanty,1.0,1
burning sensation in kidneys,frequent urination,1.0,1
burning sensation in kidneys,tearing pains in elbows,1.0,1
burning sensation in kidneys,marked burning,1.0,1
burning sensation in kidneys,pain in urethra,1.0,1
burning sensation in kidneys,bruised sensation in legs,1.0,1
burning sensation in kidneys,neuralgic pains in joints,1.0,1
burning sensation in kidneys,violent pain in region of kidneys,1.0,1
burning sensation in kidneys,urine bloody,1.0,1
burning sensation in kidneys,gouty pains,1.0,1
burning sensation in kidneys,bruised sensation in arms,1.0,1
burning sensation in kidneys,better from warmth,1.0,1
burning sensation in kidneys,bruised sensation in joints,1.0,1
burning sensation in kidneys,tearing pains in hips,1.0,1
burning sensation in kidneys,swelling in gouty states,1.0,1
burning sensation in kidneys,backache,1.0,1
burning sensation in kidneys,pain in kidneys,1.0,1
burning sensation in kidneys,tearing pains in legs,1.0,1
burning sensation in kidneys,tearing pains in shoulders,1.0,1
burning sensation in kidneys,neuralgic pains in legs,1.0,1
burning sensation in kidneys,pressure in kidneys,1.0,1
burning sensation in kidneys,urine with odor of violets,1.0,1
pain in kidneys,tearing pains in knees,1.0,1
pain in kidneys,neuralgic pains in arms,1.0,1
pain in kidneys,rheumatic conditions,1.0,1
pain in kidneys,burning,1.0,1
pain in kidneys,burning in urethra,1.0,1
pain in kidneys,urinary symptoms,1.0,1
pain in kidneys,amblyopia,1.0,1
pain in kidneys,urine scanty,1.0,1
pain in kidneys,frequent urination,1.0,1
pain in kidneys,tearing pains in elbows,1.0,1
pain in kidneys,marked burning,1.0,1
pain in kidneys,pain in urethra,1.0,1
pain in kidneys,bruised sensation in legs,1.0,1
pain in kidneys,neuralgic pains in joints,1.0,1
pain in kidneys,violent pain in region of kidneys,1.0,1
pain in kidneys,urine bloody,1.0,1
pain in kidneys,gouty pains,1.0,1
pain in kidneys,bruised sensation in arms,1.0,1
pain in kidneys,better from warmth,1.0,1
pain in kidneys,bruised sensation in joints,1.0,1
pain in kidneys,tearing pains in hips,1.0,1
pain in kidneys,swelling in gouty states,1.0,1
pain in kidneys,backache,1.0,1
pain in kidneys,burning sensation in kidneys,1.0,1
pain in kidneys,tearing pains in legs,1.0,1
pain in kidneys,tearing pains in shoulders,1.0,1
pain in kidneys,neuralgic pains in legs,1.0,1
pain in kidneys,pressure in kidneys,1.0,1
pain in kidneys,urine with odor of violets,1.0,1
tearing pains in elbows,tearing pains in knees,1.0,1
tearing pains in elbows,neuralgic pains in arms,1.0,1
tearing pains in elbows,rheumatic conditions,1.0,1
tearing pains in elbows,burning,1.0,1
tearing pains in elbows,burning in urethra,1.0,1
tearing pains in elbows,urinary symptoms,1.0,1
tearing pains in elbows,amblyopia,1.0,1
tearing pains in elbows,urine scanty,1.0,1
tearing pains in elbows,frequent urination,1.0,1
tearing pains in elbows,marked burning,1.0,1
tearing pains in elbows,pain in urethra,1.0,1
tearing pains in elbows,bruised sensation in legs,1.0,1
tearing pains in elbows,neuralgic pains in joints,1.0,1
tearing pains in elbows,violent pain in region of kidneys,1.0,1
tearing pains in elbows,urine bloody,1.0,1
tearing pains in elbows,gouty pains,1.0,1
tearing pains in elbows,bruised sensation in arms,1.0,1
tearing pains in elbows,better from warmth,1.0,1
tearing pains in elbows,bruised sensation in joints,1.0,1
tearing pains in elbows,tearing pains in hips,1.0,1
tearing pains in elbows,swelling in gouty states,1.0,1
tearing pains in elbows,backache,1.0,1
tearing pains in elbows,burning sensation in kidneys,1.0,1
tearing pains in elbows,pain in kidneys,1.0,1
tearing pains in elbows,tearing pains in legs,1.0,1
tearing pains in elbows,tearing pains in shoulders,1.0,1
tearing pains in elbows,neuralgic pains in legs,1.0,1
tearing pains in elbows,pressure in kidneys,1.0,1
tearing pains in elbows,urine with odor of violets,1.0,1
neuralgic pains in legs,tearing pains in knees,1.0,1
neuralgic pains in legs,neuralgic pains in arms,1.0,1
neuralgic pains in legs,rheumatic conditions,1.0,1
neuralgic pains in legs,burning,1.0,1
neuralgic pains in legs,burning in urethra,1.0,1
neuralgic pains in legs,urinary symptoms,1.0,1
neuralgic pains in legs,amblyopia,1.0,1
neuralgic pains in legs,urine scanty,1.0,1
neuralgic pains in legs,frequent urination,1.0,1
neuralgic pains in legs,tearing pains in elbows,1.0,1
neuralgic pains in legs,marked burning,1.0,1
neuralgic pains in legs,pain in urethra,1.0,1
neuralgic pains in legs,bruised sensation in legs,1.0,1
neuralgic pains in legs,neuralgic pains in joints,1.0,1
neuralgic pains in legs,violent pain in region of kidneys,1.0,1
neuralgic pains in legs,urine bloody,1.0,1
neuralgic pains in legs,gouty pains,1.0,1
neuralgic pains in legs,bruised sensation in arms,1.0,1
neuralgic pains in legs,better from warmth,1.0,1
neuralgic pains in legs,bruised sensation in joints,1.0,1
neuralgic pains in legs,tearing pains in hips,1.0,1
neuralgic pains in legs,swelling in gouty states,1.0,1
neuralgic pains in legs,backache,1.0,1
neuralgic pains in legs,burning sensation in kidneys,1.0,1
neuralgic pains in legs,pain in kidneys,1.0,1
neuralgic pains in legs,tearing pains in legs,1.0,1
neuralgic pains in legs,tearing pains in shoulders,1.0,1
neuralgic pains in legs,pressure in kidneys,1.0,1
neuralgic pains in legs,urine with odor of violets,1.0,1
gouty complaints,bruised sensation in legs,1.0,1
gouty complaints,stiffness in joints,1.0,1
gouty complaints,gouty pains,1.0,1
gouty complaints,bruised sensation in arms,1.0,1
gouty complaints,better from warmth,1.0,1
gouty complaints,bruised sensation in joints,1.0,1
gouty complaints,pain in joints,1.0,1
gouty complaints,rheumatic complaints,1.0,1
better from warmth,tearing pains in knees,0.5,1
better from warmth,neuralgic pains in arms,0.5,1
better from warmth,rheumatic conditions,0.5,1
better from warmth,burning,0.5,1
better from warmth,burning in urethra,0.5,1
better from warmth,urinary symptoms,0.5,1
better from warmth,amblyopia,0.5,1
better from warmth,urine scanty,0.5,1
better from warmth,frequent urination,0.5,1
better from warmth,gouty complaints,0.5,1
better from warmth,tearing pains in elbows,0.5,1
better from warmth,marked burning,0.5,1
better from warmth,pain in urethra,0.5,1
better from warmth,bruised sensation in legs,1.0,2
better from warmth,neuralgic pains in joints,0.5,1
better from warmth,violent pain in region of kidneys,0.5,1
better from warmth,stiffness in joints,0.5,1
better from warmth,urine bloody,0.5,1
better from warmth,gouty pains,1.0,2
better from warmth,bruised sensation in arms,1.0,2
better from warmth,bruised sensation in joints,1.0,2
better from warmth,pain in joints,0.5,1
better from warmth,tearing pains in hips,0.5,1
better from warmth,swelling in gouty states,0.5,1
better from warmth,backache,0.5,1
better from warmth,burning sensation in kidneys,0.5,1
better from warmth,pain in kidneys,0.5,1
better from warmth,tearing pains in legs,0.5,1
better from warmth,tearing pains in shoulders,0.5,1
better from warmth,neuralgic pains in legs,0.5,1
better from warmth,pressure in kidneys,0.5,1
better from warmth,urine with odor of violets,0.5,1
better from warmth,rheumatic complaints,0.5,1
stiffness in joints,gouty complaints,1.0,1
stiffness in joints,bruised sensation in legs,1.0,1
stiffness in joints,gouty pains,1.0,1
stiffness in joints,bruised sensation in arms,1.0,1
stiffness in joints,better from warmth,1.0,1
stiffness in joints,bruised sensation in joints,1.0,1
stiffness in joints,pain in joints,1.0,1
stiffness in joints,rheumatic complaints,1.0,1
urinary symptoms,tearing pains in knees,1.0,1
urinary symptoms,neuralgic pains in arms,1.0,1
urinary symptoms,rheumatic conditions,1.0,1
urinary symptoms,burning,1.0,1
urinary symptoms,burning in urethra,1.0,1
urinary symptoms,amblyopia,1.0,1
urinary symptoms,urine scanty,1.0,1
urinary symptoms,frequent urination,1.0,1
urinary symptoms,tearing pains in elbows,1.0,1
urinary symptoms,marked burning,1.0,1
urinary symptoms,pain in urethra,1.0,1
urinary symptoms,bruised sensation in legs,1.0,1
urinary symptoms,neuralgic pains in joints,1.0,1
urinary symptoms,violent pain in region of kidneys,1.0,1
urinary symptoms,urine bloody,1.0,1
urinary symptoms,gouty pains,1.0,1
urinary symptoms,bruised sensation in arms,1.0,1
urinary symptoms,better from warmth,1.0,1
urinary symptoms,bruised sensation in joints,1.0,1
urinary symptoms,tearing pains in hips,1.0,1
urinary symptoms,swelling in gouty states,1.0,1
urinary symptoms,backache,1.0,1
urinary symptoms,burning sensation in kidneys,1.0,1
urinary symptoms,pain in kidneys,1.0,1
urinary symptoms,tearing pains in legs,1.0,1
urinary symptoms,tearing pains in shoulders,1.0,1
urinary symptoms,neuralgic pains in legs,1.0,1
urinary symptoms,pressure in kidneys,1.0,1
urinary symptoms,urine with odor of violets,1.0,1
bruised sensation in joints,tearing pains in knees,0.5,1
bruised sensation in joints,neuralgic pains in arms,0.5,1
bruised sensation in joints,rheumatic conditions,0.5,1
bruised sensation in joints,burning,0.5,1
bruised sensation in joints,burning in urethra,0.5,1
bruised sensation in joints,urinary symptoms,0.5,1
bruised sensation in joints,amblyopia,0.5,1
bruised sensation in joints,urine scanty,0.5,1
bruised sensation in joints,frequent urination,0.5,1
bruised sensation in joints,gouty complaints,0.5,1
bruised sensation in joints,tearing pains in elbows,0.5,1
bruised sensation in joints,marked burning,0.5,1
bruised sensation in joints,pain in urethra,0.5,1
bruised sensation in joints,bruised sensation in legs,1.0,2
bruised sensation in joints,neuralgic pains in joints,0.5,1
bruised sensation in joints,violent pain in region of kidneys,0.5,1
bruised sensation in joints,stiffness in joints,0.5,1
bruised sensation in joints,urine bloody,0.5,1
bruised sensation in joints,gouty pains,1.0,2
bruised sensation in joints,bruised sensation in arms,1.0,2
bruised sensation in joints,better from warmth,1.0,2
bruised sensation in joints,pain in joints,0.5,1
bruised sensation in joints,tearing pains in hips,0.5,1
bruised sensation in joints,swelling in gouty states,0.5,1
bruised sensation in joints,backache,0.5,1
bruised sensation in joints,burning sensation in kidneys,0.5,1
bruised sensation in joints,pain in kidneys,0.5,1
bruised sensation in joints,tearing pains in legs,0.5,1
bruised sensation in joints,tearing pains in shoulders,0.5,1
bruised sensation in joints,neuralgic pains in legs,0.5,1
bruised sensation in joints,pressure in kidneys,0.5,1
bruised sensation in joints,urine with odor of violets,0.5,1
bruised sensation in joints,rheumatic complaints,0.5,1
neuralgic pains in arms,tearing pains in knees,0.5,1
neuralgic pains in arms,rheumatic conditions,0.5,1
neuralgic pains in arms,burning,0.5,1
neuralgic pains in arms,burning in urethra,0.5,1
neuralgic pains in arms,urinary symptoms,0.5,1
neuralgic pains in arms,amblyopia,0.5,1
neuralgic pains in arms,urine scanty,0.5,1
neuralgic pains in arms,frequent urination,0.5,1
neuralgic pains in arms,tearing pains in elbows,0.5,1
neuralgic pains in arms,marked burning,0.5,1
neuralgic pains in arms,pain in urethra,0.5,1
neuralgic pains in arms,bruised sensation in legs,0.5,1
neuralgic pains in arms,neuralgic pains in joints,0.5,1
neuralgic pains in arms,violent pain in region of kidneys,0.5,1
neuralgic pains in arms,urine bloody,0.5,1
neuralgic pains in arms,gouty pains,0.5,1
neuralgic pains in arms,bruised sensation in arms,0.5,1
neuralgic pains in arms,better from warmth,0.5,1
neuralgic pains in arms,bruised sensation in joints,0.5,1
neuralgic pains in arms,tearing pains in hips,0.5,1
neuralgic pains in arms,swelling in gouty states,0.5,1
neuralgic pains in arms,backache,0.5,1
neuralgic pains in arms,burning sensation in kidneys,0.5,1
neuralgic pains in arms,pain in kidneys,0.5,1
neuralgic pains in arms,tearing pains in legs,0.5,1
neuralgic pains in arms,tearing pains in shoulders,0.5,1
neuralgic pains in arms,neuralgic pains in legs,0.5,1
neuralgic pains in arms,pressure in kidneys,0.5,1
neuralgic pains in arms,urine with odor of violets,0.5,1
tearing pains in knees,neuralgic pains in arms,0.5,1
tearing pains in knees,rheumatic conditions,0.5,1
tearing pains in knees,burning,0.5,1
tearing pains in knees,burning in urethra,0.5,1
tearing pains in knees,urinary symptoms,0.5,1
tearing pains in knees,amblyopia,0.5,1
tearing pains in knees,urine scanty,0.5,1
tearing pains in knees,frequent urination,0.5,1
tearing pains in knees,tearing pains in elbows,0.5,1
tearing pains in knees,marked burning,0.5,1
tearing pains in knees,pain in urethra,0.5,1
tearing pains in knees,bruised sensation in legs,0.5,1
tearing pains in knees,neuralgic pains in joints,0.5,1
tearing pains in knees,violent pain in region of kidneys,0.5,1
tearing pains in knees,urine bloody,0.5,1
tearing pains in knees,gouty pains,0.5,1
tearing pains in knees,bruised sensation in arms,0.5,1
tearing pains in knees,better from warmth,0.5,1
tearing pains in knees,bruised sensation in joints,0.5,1
tearing pains in knees,tearing pains in hips,0.5,1
tearing pains in knees,swelling in gouty states,0.5,1
tearing pains in knees,backache,0.5,1
tearing pains in knees,burning sensation in kidneys,0.5,1
tearing pains in knees,pain in kidneys,0.5,1
tearing pains in knees,tearing pains in legs,0.5,1
tearing pains in knees,tearing pains in shoulders,0.5,1
tearing pains in knees,neuralgic pains in legs,0.5,1
tearing pains in knees,pressure in kidneys,0.5,1
tearing pains in knees,urine with odor of violets,0.5,1
rheumatic conditions,tearing pains in knees,1.0,1
rheumatic conditions,neuralgic pains in arms,1.0,1
rheumatic conditions,burning,1.0,1
rheumatic conditions,burning in urethra,1.0,1
rheumatic conditions,urinary symptoms,1.0,1
rheumatic conditions,amblyopia,1.0,1
rheumatic conditions,urine scanty,1.0,1
rheumatic conditions,frequent urination,1.0,1
rheumatic conditions,tearing pains in elbows,1.0,1
rheumatic conditions,marked burning,1.0,1
rheumatic conditions,pain in urethra,1.0,1
rheumatic conditions,bruised sensation in legs,1.0,1
rheumatic conditions,neuralgic pains in joints,1.0,1
rheumatic conditions,violent pain in region of kidneys,1.0,1
rheumatic conditions,urine bloody,1.0,1
rheumatic conditions,gouty pains,1.0,1
rheumatic conditions,bruised sensation in arms,1.0,1
rheumatic conditions,better from warmth,1.0,1
rheumatic conditions,bruised sensation in joints,1.0,1
rheumatic conditions,tearing pains in hips,1.0,1
rheumatic conditions,swelling in gouty states,1.0,1
rheumatic conditions,backache,1.0,1
rheumatic conditions,burning sensation in kidneys,1.0,1
rheumatic conditions,pain in kidneys,1.0,1
rheumatic conditions,tearing pains in legs,1.0,1
rheumatic conditions,tearing pains in shoulders,1.0,1
rheumatic conditions,neuralgic pains in legs,1.0,1
rheumatic conditions,pressure in kidneys,1.0,1
rheumatic conditions,urine with odor of violets,1.0,1
