### Cluster 81 — Symptoms (68)
Symptom,Frequency
sore muscles worse motion,1
lameness in back,1
hardly able to stoop,1
severe pain in right scapula worse inspiration,1
left knee cannot bear pressure,1
heavy limbs,1
back pains from engorged liver,1
fullness in right hypochondrium,1
shooting down left arm,1
constant tiredness,1
constant dull backache,1
severe pain in right chest,1
painful left knee,1
lameness in sacro-iliac symphysis worse walking,1
cloudy intellect,1
sore muscles worse walking,1
constant backache in sacrum worse stooping,1
weight in right hypochondrium,1
cannot focus on work,1
sense of spinal weakness,1
hemorrhoidal troubles,1
depressed mind,1
constant backache in sacrum worse walking,1
swollen left knee,2
fainting feeling,1
stiff left knee,2
left arm feels over-exercised,1
pain downward from right hip joint,1
lameness in small of back,1
pain in sacro-iliac symphysis worse walking,1
lameness in neck,1
sensation of arm paralysis,1
stinging in right arm,1
uncomfortable rectal feeling as if filled with sticks,1
severe aching from stomach pit to lower liver lobe,1
sad mind,1
tender right hypochondrium,1
constant backache in hips worse stooping,1
weakness in neck,1
dull aching between shoulders,1
dark urine,1
constant aching in right hip joint,1
weariness in small of back,1
gloomy mind,1
tearing in small of back on walking,1
hot urine,1
pain in scapulae worse inspiration,1
sense of lameness,1
sore leg,1
bruised feeling in right hip joint,1
aching in left acromion,1
dry fauces,1
weak back must lie down,1
constant backache in hips worse walking,1
true lumbago,1
severe dull pain across hips,1
walking almost impossible,2
weak legs must lie down,1
severe dull pain across back as if breaking,1
hardly able to rise,1
dull aching in small of back worse walking,1
dry mouth,1
painful joints,1
weakness in back,1
sore tendo achillis,1
sense of heaviness,1
affinity for left knee joint,1
severe pain in right chest worse inspiration,1

### Top Remedies
Remedy,Symptoms_Covered
aesculus hippocastanum,68
mercurius iodatus ruber,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
severe dull pain across hips,weight in right hypochondrium,1.0,1
severe dull pain across hips,cannot focus on work,1.0,1
severe dull pain across hips,sense of spinal weakness,1.0,1
severe dull pain across hips,hemorrhoidal troubles,1.0,1
severe dull pain across hips,depressed mind,1.0,1
severe dull pain across hips,constant backache in sacrum worse walking,1.0,1
severe dull pain across hips,swollen left knee,1.0,1
severe dull pain across hips,fainting feeling,1.0,1
severe dull pain across hips,stiff left knee,1.0,1
severe dull pain across hips,left arm feels over-exercised,1.0,1
severe dull pain across hips,pain downward from right hip joint,1.0,1
severe dull pain across hips,lameness in small of back,1.0,1
severe dull pain across hips,pain in sacro-iliac symphysis worse walking,1.0,1
severe dull pain across hips,lameness in neck,1.0,1
severe dull pain across hips,sensation of arm paralysis,1.0,1
severe dull pain across hips,stinging in right arm,1.0,1
severe dull pain across hips,uncomfortable rectal feeling as if filled with sticks,1.0,1
severe dull pain across hips,severe aching from stomach pit to lower liver lobe,1.0,1
severe dull pain across hips,sad mind,1.0,1
severe dull pain across hips,tender right hypochondrium,1.0,1
severe dull pain across hips,constant backache in hips worse stooping,1.0,1
severe dull pain across hips,weakness in neck,1.0,1
severe dull pain across hips,dull aching between shoulders,1.0,1
severe dull pain across hips,dark urine,1.0,1
severe dull pain across hips,constant aching in right hip joint,1.0,1
severe dull pain across hips,weariness in small of back,1.0,1
severe dull pain across hips,gloomy mind,1.0,1
severe dull pain across hips,tearing in small of back on walking,1.0,1
severe dull pain across hips,hot urine,1.0,1
severe dull pain across hips,pain in scapulae worse inspiration,1.0,1
severe dull pain across hips,sense of lameness,1.0,1
severe dull pain across hips,sore leg,1.0,1
severe dull pain across hips,bruised feeling in right hip joint,1.0,1
severe dull pain across hips,aching in left acromion,1.0,1
severe dull pain across hips,dry fauces,1.0,1
severe dull pain across hips,weak back must lie down,1.0,1
severe dull pain across hips,constant backache in hips worse walking,1.0,1
severe dull pain across hips,true lumbago,1.0,1
severe dull pain across hips,walking almost impossible,1.0,1
severe dull pain across hips,weak legs must lie down,1.0,1
severe dull pain across hips,severe dull pain across back as if breaking,1.0,1
severe dull pain across hips,hardly able to rise,1.0,1
severe dull pain across hips,dull aching in small of back worse walking,1.0,1
severe dull pain across hips,dry mouth,1.0,1
severe dull pain across hips,painful joints,1.0,1
severe dull pain across hips,weakness in back,1.0,1
severe dull pain across hips,sore tendo achillis,1.0,1
severe dull pain across hips,sense of heaviness,1.0,1
severe dull pain across hips,affinity for left knee joint,1.0,1
severe dull pain across hips,severe pain in right chest worse inspiration,1.0,1
fainting feeling,sore muscles worse motion,1.0,1
fainting feeling,lameness in back,1.0,1
fainting feeling,hardly able to stoop,1.0,1
fainting feeling,severe pain in right scapula worse inspiration,1.0,1
fainting feeling,left knee cannot bear pressure,1.0,1
fainting feeling,heavy limbs,1.0,1
fainting feeling,back pains from engorged liver,1.0,1
fainting feeling,fullness in right hypochondrium,1.0,1
fainting feeling,shooting down left arm,1.0,1
fainting feeling,constant tiredness,1.0,1
fainting feeling,constant dull backache,1.0,1
fainting feeling,severe pain in right chest,1.0,1
fainting feeling,painful left knee,1.0,1
fainting feeling,lameness in sacro-iliac symphysis worse walking,1.0,1
fainting feeling,cloudy intellect,1.0,1
fainting feeling,sore muscles worse walking,1.0,1
fainting feeling,constant backache in sacrum worse stooping,1.0,1
fainting feeling,weight in right hypochondrium,1.0,1
fainting feeling,cannot focus on work,1.0,1
fainting feeling,sense of spinal weakness,1.0,1
fainting feeling,hemorrhoidal troubles,1.0,1
fainting feeling,depressed mind,1.0,1
fainting feeling,constant backache in sacrum worse walking,1.0,1
fainting feeling,swollen left knee,1.0,1
fainting feeling,stiff left knee,1.0,1
fainting feeling,left arm feels over-exercised,1.0,1
fainting feeling,pain downward from right hip joint,1.0,1
fainting feeling,lameness in small of back,1.0,1
fainting feeling,pain in sacro-iliac symphysis worse walking,1.0,1
fainting feeling,lameness in neck,1.0,1
fainting feeling,sensation of arm paralysis,1.0,1
fainting feeling,stinging in right arm,1.0,1
fainting feeling,uncomfortable rectal feeling as if filled with sticks,1.0,1
fainting feeling,severe aching from stomach pit to lower liver lobe,1.0,1
fainting feeling,sad mind,1.0,1
fainting feeling,tender right hypochondrium,1.0,1
fainting feeling,constant backache in hips worse stooping,1.0,1
fainting feeling,weakness in neck,1.0,1
fainting feeling,dull aching between shoulders,1.0,1
fainting feeling,dark urine,1.0,1
fainting feeling,constant aching in right hip joint,1.0,1
fainting feeling,weariness in small of back,1.0,1
fainting feeling,gloomy mind,1.0,1
fainting feeling,tearing in small of back on walking,1.0,1
fainting feeling,hot urine,1.0,1
fainting feeling,pain in scapulae worse inspiration,1.0,1
fainting feeling,sense of lameness,1.0,1
fainting feeling,sore leg,1.0,1
fainting feeling,bruised feeling in right hip joint,1.0,1
fainting feeling,aching in left acromion,1.0,1
fainting feeling,dry fauces,1.0,1
fainting feeling,weak back must lie down,1.0,1
fainting feeling,constant backache in hips worse walking,1.0,1
fainting feeling,true lumbago,1.0,1
fainting feeling,severe dull pain across hips,1.0,1
fainting feeling,walking almost impossible,1.0,1
fainting feeling,weak legs must lie down,1.0,1
fainting feeling,severe dull pain across back as if breaking,1.0,1
fainting feeling,hardly able to rise,1.0,1
fainting feeling,dull aching in small of back worse walking,1.0,1
fainting feeling,dry mouth,1.0,1
fainting feeling,painful joints,1.0,1
fainting feeling,weakness in back,1.0,1
fainting feeling,sore tendo achillis,1.0,1
fainting feeling,sense of heaviness,1.0,1
fainting feeling,affinity for left knee joint,1.0,1
fainting feeling,severe pain in right chest worse inspiration,1.0,1
hemorrhoidal troubles,sore muscles worse motion,1.0,1
hemorrhoidal troubles,lameness in back,1.0,1
hemorrhoidal troubles,hardly able to stoop,1.0,1
hemorrhoidal troubles,severe pain in right scapula worse inspiration,1.0,1
hemorrhoidal troubles,left knee cannot bear pressure,1.0,1
hemorrhoidal troubles,heavy limbs,1.0,1
hemorrhoidal troubles,back pains from engorged liver,1.0,1
hemorrhoidal troubles,fullness in right hypochondrium,1.0,1
hemorrhoidal troubles,shooting down left arm,1.0,1
hemorrhoidal troubles,constant tiredness,1.0,1
hemorrhoidal troubles,constant dull backache,1.0,1
hemorrhoidal troubles,severe pain in right chest,1.0,1
hemorrhoidal troubles,painful left knee,1.0,1
hemorrhoidal troubles,lameness in sacro-iliac symphysis worse walking,1.0,1
hemorrhoidal troubles,cloudy intellect,1.0,1
hemorrhoidal troubles,sore muscles worse walking,1.0,1
hemorrhoidal troubles,constant backache in sacrum worse stooping,1.0,1
hemorrhoidal troubles,weight in right hypochondrium,1.0,1
hemorrhoidal troubles,cannot focus on work,1.0,1
hemorrhoidal troubles,sense of spinal weakness,1.0,1
hemorrhoidal troubles,depressed mind,1.0,1
hemorrhoidal troubles,constant backache in sacrum worse walking,1.0,1
hemorrhoidal troubles,swollen left knee,1.0,1
hemorrhoidal troubles,fainting feeling,1.0,1
hemorrhoidal troubles,stiff left knee,1.0,1
hemorrhoidal troubles,left arm feels over-exercised,1.0,1
hemorrhoidal troubles,pain downward from right hip joint,1.0,1
hemorrhoidal troubles,lameness in small of back,1.0,1
hemorrhoidal troubles,pain in sacro-iliac symphysis worse walking,1.0,1
hemorrhoidal troubles,lameness in neck,1.0,1
hemorrhoidal troubles,sensation of arm paralysis,1.0,1
hemorrhoidal troubles,stinging in right arm,1.0,1
hemorrhoidal troubles,uncomfortable rectal feeling as if filled with sticks,1.0,1
hemorrhoidal troubles,severe aching from stomach pit to lower liver lobe,1.0,1
hemorrhoidal troubles,sad mind,1.0,1
hemorrhoidal troubles,tender right hypochondrium,1.0,1
hemorrhoidal troubles,constant backache in hips worse stooping,1.0,1
hemorrhoidal troubles,weakness in neck,1.0,1
hemorrhoidal troubles,dull aching between shoulders,1.0,1
hemorrhoidal troubles,dark urine,1.0,1
hemorrhoidal troubles,constant aching in right hip joint,1.0,1
hemorrhoidal troubles,weariness in small of back,1.0,1
hemorrhoidal troubles,gloomy mind,1.0,1
hemorrhoidal troubles,tearing in small of back on walking,1.0,1
hemorrhoidal troubles,hot urine,1.0,1
hemorrhoidal troubles,pain in scapulae worse inspiration,1.0,1
hemorrhoidal troubles,sense of lameness,1.0,1
hemorrhoidal troubles,sore leg,1.0,1
hemorrhoidal troubles,bruised feeling in right hip joint,1.0,1
hemorrhoidal troubles,aching in left acromion,1.0,1
hemorrhoidal troubles,dry fauces,1.0,1
hemorrhoidal troubles,weak back must lie down,1.0,1
hemorrhoidal troubles,constant backache in hips worse walking,1.0,1
hemorrhoidal troubles,true lumbago,1.0,1
hemorrhoidal troubles,severe dull pain across hips,1.0,1
hemorrhoidal troubles,walking almost impossible,1.0,1
hemorrhoidal troubles,weak legs must lie down,1.0,1
hemorrhoidal troubles,severe dull pain across back as if breaking,1.0,1
hemorrhoidal troubles,hardly able to rise,1.0,1
hemorrhoidal troubles,dull aching in small of back worse walking,1.0,1
hemorrhoidal troubles,dry mouth,1.0,1
hemorrhoidal troubles,painful joints,1.0,1
hemorrhoidal troubles,weakness in back,1.0,1
hemorrhoidal troubles,sore tendo achillis,1.0,1
hemorrhoidal troubles,sense of heaviness,1.0,1
hemorrhoidal troubles,affinity for left knee joint,1.0,1
hemorrhoidal troubles,severe pain in right chest worse inspiration,1.0,1
hardly able to rise,sore muscles worse motion,1.0,1
hardly able to rise,lameness in back,1.0,1
hardly able to rise,hardly able to stoop,1.0,1
hardly able to rise,severe pain in right scapula worse inspiration,1.0,1
hardly able to rise,left knee cannot bear pressure,1.0,1
hardly able to rise,heavy limbs,1.0,1
hardly able to rise,back pains from engorged liver,1.0,1
hardly able to rise,fullness in right hypochondrium,1.0,1
hardly able to rise,shooting down left arm,1.0,1
hardly able to rise,constant tiredness,1.0,1
hardly able to rise,constant dull backache,1.0,1
hardly able to rise,severe pain in right chest,1.0,1
hardly able to rise,painful left knee,1.0,1
hardly able to rise,lameness in sacro-iliac symphysis worse walking,1.0,1
hardly able to rise,cloudy intellect,1.0,1
hardly able to rise,sore muscles worse walking,1.0,1
hardly able to rise,constant backache in sacrum worse stooping,1.0,1
hardly able to rise,weight in right hypochondrium,1.0,1
hardly able to rise,cannot focus on work,1.0,1
hardly able to rise,sense of spinal weakness,1.0,1
hardly able to rise,hemorrhoidal troubles,1.0,1
hardly able to rise,depressed mind,1.0,1
hardly able to rise,constant backache in sacrum worse walking,1.0,1
hardly able to rise,swollen left knee,1.0,1
hardly able to rise,fainting feeling,1.0,1
hardly able to rise,stiff left knee,1.0,1
hardly able to rise,left arm feels over-exercised,1.0,1
hardly able to rise,pain downward from right hip joint,1.0,1
hardly able to rise,lameness in small of back,1.0,1
hardly able to rise,pain in sacro-iliac symphysis worse walking,1.0,1
hardly able to rise,lameness in neck,1.0,1
hardly able to rise,sensation of arm paralysis,1.0,1
hardly able to rise,stinging in right arm,1.0,1
hardly able to rise,uncomfortable rectal feeling as if filled with sticks,1.0,1
hardly able to rise,severe aching from stomach pit to lower liver lobe,1.0,1
hardly able to rise,sad mind,1.0,1
hardly able to rise,tender right hypochondrium,1.0,1
hardly able to rise,constant backache in hips worse stooping,1.0,1
hardly able to rise,weakness in neck,1.0,1
hardly able to rise,dull aching between shoulders,1.0,1
hardly able to rise,dark urine,1.0,1
hardly able to rise,constant aching in right hip joint,1.0,1
hardly able to rise,weariness in small of back,1.0,1
hardly able to rise,gloomy mind,1.0,1
hardly able to rise,tearing in small of back on walking,1.0,1
hardly able to rise,hot urine,1.0,1
hardly able to rise,pain in scapulae worse inspiration,1.0,1
hardly able to rise,sense of lameness,1.0,1
hardly able to rise,sore leg,1.0,1
hardly able to rise,bruised feeling in right hip joint,1.0,1
hardly able to rise,aching in left acromion,1.0,1
hardly able to rise,dry fauces,1.0,1
hardly able to rise,weak back must lie down,1.0,1
hardly able to rise,constant backache in hips worse walking,1.0,1
hardly able to rise,true lumbago,1.0,1
hardly able to rise,severe dull pain across hips,1.0,1
hardly able to rise,walking almost impossible,1.0,1
hardly able to rise,weak legs must lie down,1.0,1
hardly able to rise,severe dull pain across back as if breaking,1.0,1
hardly able to rise,dull aching in small of back worse walking,1.0,1
hardly able to rise,dry mouth,1.0,1
hardly able to rise,painful joints,1.0,1
hardly able to rise,weakness in back,1.0,1
hardly able to rise,sore tendo achillis,1.0,1
hardly able to rise,sense of heaviness,1.0,1
hardly able to rise,affinity for left knee joint,1.0,1
hardly able to rise,severe pain in right chest worse inspiration,1.0,1
sore muscles worse walking,sore muscles worse motion,1.0,1
sore muscles worse walking,lameness in back,1.0,1
sore muscles worse walking,hardly able to stoop,1.0,1
sore muscles worse walking,severe pain in right scapula worse inspiration,1.0,1
sore muscles worse walking,left knee cannot bear pressure,1.0,1
sore muscles worse walking,heavy limbs,1.0,1
sore muscles worse walking,back pains from engorged liver,1.0,1
sore muscles worse walking,fullness in right hypochondrium,1.0,1
sore muscles worse walking,shooting down left arm,1.0,1
sore muscles worse walking,constant tiredness,1.0,1
sore muscles worse walking,constant dull backache,1.0,1
sore muscles worse walking,severe pain in right chest,1.0,1
sore muscles worse walking,painful left knee,1.0,1
sore muscles worse walking,lameness in sacro-iliac symphysis worse walking,1.0,1
sore muscles worse walking,cloudy intellect,1.0,1
sore muscles worse walking,constant backache in sacrum worse stooping,1.0,1
sore muscles worse walking,weight in right hypochondrium,1.0,1
sore muscles worse walking,cannot focus on work,1.0,1
sore muscles worse walking,sense of spinal weakness,1.0,1
sore muscles worse walking,hemorrhoidal troubles,1.0,1
sore muscles worse walking,depressed mind,1.0,1
sore muscles worse walking,constant backache in sacrum worse walking,1.0,1
sore muscles worse walking,swollen left knee,1.0,1
sore muscles worse walking,fainting feeling,1.0,1
sore muscles worse walking,stiff left knee,1.0,1
sore muscles worse walking,left arm feels over-exercised,1.0,1
sore muscles worse walking,pain downward from right hip joint,1.0,1
sore muscles worse walking,lameness in small of back,1.0,1
sore muscles worse walking,pain in sacro-iliac symphysis worse walking,1.0,1
sore muscles worse walking,lameness in neck,1.0,1
sore muscles worse walking,sensation of arm paralysis,1.0,1
sore muscles worse walking,stinging in right arm,1.0,1
sore muscles worse walking,uncomfortable rectal feeling as if filled with sticks,1.0,1
sore muscles worse walking,severe aching from stomach pit to lower liver lobe,1.0,1
sore muscles worse walking,sad mind,1.0,1
sore muscles worse walking,tender right hypochondrium,1.0,1
sore muscles worse walking,constant backache in hips worse stooping,1.0,1
sore muscles worse walking,weakness in neck,1.0,1
sore muscles worse walking,dull aching between shoulders,1.0,1
sore muscles worse walking,dark urine,1.0,1
sore muscles worse walking,constant aching in right hip joint,1.0,1
sore muscles worse walking,weariness in small of back,1.0,1
sore muscles worse walking,gloomy mind,1.0,1
sore muscles worse walking,tearing in small of back on walking,1.0,1
sore muscles worse walking,hot urine,1.0,1
sore muscles worse walking,pain in scapulae worse inspiration,1.0,1
sore muscles worse walking,sense of lameness,1.0,1
sore muscles worse walking,sore leg,1.0,1
sore muscles worse walking,bruised feeling in right hip joint,1.0,1
sore muscles worse walking,aching in left acromion,1.0,1
sore muscles worse walking,dry fauces,1.0,1
sore muscles worse walking,weak back must lie down,1.0,1
sore muscles worse walking,constant backache in hips worse walking,1.0,1
sore muscles worse walking,true lumbago,1.0,1
sore muscles worse walking,severe dull pain across hips,1.0,1
sore muscles worse walking,walking almost impossible,1.0,1
sore muscles worse walking,weak legs must lie down,1.0,1
sore muscles worse walking,severe dull pain across back as if breaking,1.0,1
sore muscles worse walking,hardly able to rise,1.0,1
sore muscles worse walking,dull aching in small of back worse walking,1.0,1
sore muscles worse walking,dry mouth,1.0,1
sore muscles worse walking,painful joints,1.0,1
sore muscles worse walking,weakness in back,1.0,1
sore muscles worse walking,sore tendo achillis,1.0,1
sore muscles worse walking,sense of heaviness,1.0,1
sore muscles worse walking,affinity for left knee joint,1.0,1
sore muscles worse walking,severe pain in right chest worse inspiration,1.0,1
lameness in neck,sore muscles worse motion,1.0,1
lameness in neck,lameness in back,1.0,1
lameness in neck,hardly able to stoop,1.0,1
lameness in neck,severe pain in right scapula worse inspiration,1.0,1
lameness in neck,left knee cannot bear pressure,1.0,1
lameness in neck,heavy limbs,1.0,1
lameness in neck,back pains from engorged liver,1.0,1
lameness in neck,fullness in right hypochondrium,1.0,1
lameness in neck,shooting down left arm,1.0,1
lameness in neck,constant tiredness,1.0,1
lameness in neck,constant dull backache,1.0,1
lameness in neck,severe pain in right chest,1.0,1
lameness in neck,painful left knee,1.0,1
lameness in neck,lameness in sacro-iliac symphysis worse walking,1.0,1
lameness in neck,cloudy intellect,1.0,1
lameness in neck,sore muscles worse walking,1.0,1
lameness in neck,constant backache in sacrum worse stooping,1.0,1
lameness in neck,weight in right hypochondrium,1.0,1
lameness in neck,cannot focus on work,1.0,1
lameness in neck,sense of spinal weakness,1.0,1
lameness in neck,hemorrhoidal troubles,1.0,1
lameness in neck,depressed mind,1.0,1
lameness in neck,constant backache in sacrum worse walking,1.0,1
lameness in neck,swollen left knee,1.0,1
lameness in neck,fainting feeling,1.0,1
lameness in neck,stiff left knee,1.0,1
lameness in neck,left arm feels over-exercised,1.0,1
lameness in neck,pain downward from right hip joint,1.0,1
lameness in neck,lameness in small of back,1.0,1
lameness in neck,pain in sacro-iliac symphysis worse walking,1.0,1
lameness in neck,sensation of arm paralysis,1.0,1
lameness in neck,stinging in right arm,1.0,1
lameness in neck,uncomfortable rectal feeling as if filled with sticks,1.0,1
lameness in neck,severe aching from stomach pit to lower liver lobe,1.0,1
lameness in neck,sad mind,1.0,1
lameness in neck,tender right hypochondrium,1.0,1
lameness in neck,constant backache in hips worse stooping,1.0,1
lameness in neck,weakness in neck,1.0,1
lameness in neck,dull aching between shoulders,1.0,1
lameness in neck,dark urine,1.0,1
lameness in neck,constant aching in right hip joint,1.0,1
lameness in neck,weariness in small of back,1.0,1
lameness in neck,gloomy mind,1.0,1
lameness in neck,tearing in small of back on walking,1.0,1
lameness in neck,hot urine,1.0,1
lameness in neck,pain in scapulae worse inspiration,1.0,1
lameness in neck,sense of lameness,1.0,1
lameness in neck,sore leg,1.0,1
