### Cluster 15 — Symptoms (36)
Symptom,Frequency
drawing rheumatic pains from side of neck to limbs,1
jerking of elbows,1
sharp stitches in joints,1
jerking in thigh,1
children under seven years,1
rheumatic drawing in left tarsus,1
great rigidity of muscles of neck,1
starting in sleep,2
aching drawing pain in right arm above elbow,1
sharp stitches in right shin bone,1
cannot bend forward,1
beginning of inflammation of joints,1
jerking in knee joints,1
great rigidity of muscles of back,1
inflammatory affections of brain,1
restless motion of head,1
worse during winter,1
drawing pains in thighs,1
pressing pain in left tarsus,1
restless motion,1
stitches in forearm,1
rheumatism of muscles,1
pain in upper dorsal vertebrae,1
stinging pains in joints,1
constrictive rheumatic pain in deltoid muscle,1
rheumatic pain on top of head,1
dullness,1
drawing up of leg in sleep,1
pain in shoulders,1
fine sharp stitches in forearm,1
tearing burning pains from neck to left axilla,1
drawing laming pains in muscles,1
jerking of muscles of arms,1
pain in cervical vertebrae,1
rheumatic origin,1
jerking of muscles of thighs,1

### Top Remedies
Remedy,Symptoms_Covered
stramonium,36

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
dullness,jerking in knee joints,1.0,1
dullness,great rigidity of muscles of back,1.0,1
dullness,inflammatory affections of brain,1.0,1
dullness,restless motion of head,1.0,1
dullness,worse during winter,1.0,1
dullness,drawing pains in thighs,1.0,1
dullness,pressing pain in left tarsus,1.0,1
dullness,restless motion,1.0,1
dullness,stitches in forearm,1.0,1
dullness,rheumatism of muscles,1.0,1
dullness,pain in upper dorsal vertebrae,1.0,1
dullness,stinging pains in joints,1.0,1
dullness,constrictive rheumatic pain in deltoid muscle,1.0,1
dullness,rheumatic pain on top of head,1.0,1
dullness,drawing up of leg in sleep,1.0,1
dullness,pain in shoulders,1.0,1
dullness,fine sharp stitches in forearm,1.0,1
dullness,tearing burning pains from neck to left axilla,1.0,1
dullness,drawing laming pains in muscles,1.0,1
dullness,jerking of muscles of arms,1.0,1
dullness,pain in cervical vertebrae,1.0,1
dullness,rheumatic origin,1.0,1
dullness,jerking of muscles of thighs,1.0,1
restless motion of head,drawing rheumatic pains from side of neck to limbs,1.0,1
restless motion of head,jerking of elbows,1.0,1
restless motion of head,sharp stitches in joints,1.0,1
restless motion of head,jerking in thigh,1.0,1
restless motion of head,children under seven years,1.0,1
restless motion of head,rheumatic drawing in left tarsus,1.0,1
restless motion of head,great rigidity of muscles of neck,1.0,1
restless motion of head,starting in sleep,1.0,1
restless motion of head,aching drawing pain in right arm above elbow,1.0,1
restless motion of head,sharp stitches in right shin bone,1.0,1
restless motion of head,cannot bend forward,1.0,1
restless motion of head,beginning of inflammation of joints,1.0,1
restless motion of head,jerking in knee joints,1.0,1
restless motion of head,great rigidity of muscles of back,1.0,1
restless motion of head,inflammatory affections of brain,1.0,1
restless motion of head,worse during winter,1.0,1
restless motion of head,drawing pains in thighs,1.0,1
restless motion of head,pressing pain in left tarsus,1.0,1
restless motion of head,restless motion,1.0,1
restless motion of head,stitches in forearm,1.0,1
restless motion of head,rheumatism of muscles,1.0,1
restless motion of head,pain in upper dorsal vertebrae,1.0,1
restless motion of head,stinging pains in joints,1.0,1
restless motion of head,constrictive rheumatic pain in deltoid muscle,1.0,1
restless motion of head,rheumatic pain on top of head,1.0,1
restless motion of head,dullness,1.0,1
restless motion of head,drawing up of leg in sleep,1.0,1
restless motion of head,pain in shoulders,1.0,1
restless motion of head,fine sharp stitches in forearm,1.0,1
restless motion of head,tearing burning pains from neck to left axilla,1.0,1
restless motion of head,drawing laming pains in muscles,1.0,1
restless motion of head,jerking of muscles of arms,1.0,1
restless motion of head,pain in cervical vertebrae,1.0,1
restless motion of head,rheumatic origin,1.0,1
restless motion of head,jerking of muscles of thighs,1.0,1
worse during winter,drawing rheumatic pains from side of neck to limbs,1.0,1
worse during winter,jerking of elbows,1.0,1
worse during winter,sharp stitches in joints,1.0,1
worse during winter,jerking in thigh,1.0,1
worse during winter,children under seven years,1.0,1
worse during winter,rheumatic drawing in left tarsus,1.0,1
worse during winter,great rigidity of muscles of neck,1.0,1
worse during winter,starting in sleep,1.0,1
worse during winter,aching drawing pain in right arm above elbow,1.0,1
worse during winter,sharp stitches in right shin bone,1.0,1
worse during winter,cannot bend forward,1.0,1
worse during winter,beginning of inflammation of joints,1.0,1
worse during winter,jerking in knee joints,1.0,1
worse during winter,great rigidity of muscles of back,1.0,1
worse during winter,inflammatory affections of brain,1.0,1
worse during winter,restless motion of head,1.0,1
worse during winter,drawing pains in thighs,1.0,1
worse during winter,pressing pain in left tarsus,1.0,1
worse during winter,restless motion,1.0,1
worse during winter,stitches in forearm,1.0,1
worse during winter,rheumatism of muscles,1.0,1
worse during winter,pain in upper dorsal vertebrae,1.0,1
worse during winter,stinging pains in joints,1.0,1
worse during winter,constrictive rheumatic pain in deltoid muscle,1.0,1
worse during winter,rheumatic pain on top of head,1.0,1
worse during winter,dullness,1.0,1
worse during winter,drawing up of leg in sleep,1.0,1
worse during winter,pain in shoulders,1.0,1
worse during winter,fine sharp stitches in forearm,1.0,1
worse during winter,tearing burning pains from neck to left axilla,1.0,1
worse during winter,drawing laming pains in muscles,1.0,1
worse during winter,jerking of muscles of arms,1.0,1
worse during winter,pain in cervical vertebrae,1.0,1
worse during winter,rheumatic origin,1.0,1
worse during winter,jerking of muscles of thighs,1.0,1
sharp stitches in right shin bone,drawing rheumatic pains from side of neck to limbs,1.0,1
sharp stitches in right shin bone,jerking of elbows,1.0,1
sharp stitches in right shin bone,sharp stitches in joints,1.0,1
sharp stitches in right shin bone,jerking in thigh,1.0,1
sharp stitches in right shin bone,children under seven years,1.0,1
sharp stitches in right shin bone,rheumatic drawing in left tarsus,1.0,1
sharp stitches in right shin bone,great rigidity of muscles of neck,1.0,1
sharp stitches in right shin bone,starting in sleep,1.0,1
sharp stitches in right shin bone,aching drawing pain in right arm above elbow,1.0,1
sharp stitches in right shin bone,cannot bend forward,1.0,1
sharp stitches in right shin bone,beginning of inflammation of joints,1.0,1
sharp stitches in right shin bone,jerking in knee joints,1.0,1
