### Cluster 82 — Symptoms (58)
Symptom,Frequency
rigid fingers in mornings,1
swollen feet,2
swollen ankles,2
boring in olecranon,1
weight in right arm,1
gouty rheumatic affections,1
stitches in coccyx,boring in knees,1.0,1
stitches in coccyx,cramps in right arm drawing backward,1.0,1
stitches in coccyx,rigid fingers at night,1.0,1
stitches in coccyx,gums bleed easily,1.0,1
stitches in coccyx,languor of lower limbs,1.0,1
stitches in coccyx,worse with wet applications,1.0,1
stitches in coccyx,pain in back of hand,1.0,1
stitches in coccyx,dyspnea,1.0,1
stitches in coccyx,useful in scrofulous children,1.0,1
stitches in coccyx,tearing in zygomas,1.0,1
stitches in coccyx,inimical to lachesis,1.0,1
stitches in coccyx,worse in winter,1.0,1
stitches in coccyx,epistaxis,1.0,1
stitches in coccyx,sprained wrist joint pain,1.0,1
stitches in coccyx,pain in nape worse right side,1.0,1
stitches in coccyx,tearing in limbs,1.0,1
stitches in coccyx,sleeping fingers,1.0,1
stitches in coccyx,pain in wrists,1.0,1
stitches in coccyx,legs go to sleep when standing,1.0,1
stitches in coccyx,headache worse in wet weather,1.0,1
stitches in coccyx,cramps in soles,1.0,1
stitches in coccyx,colic with urging to stool,1.0,1
stitches in coccyx,aversion to walking in open air,1.0,1
stitches in coccyx,pressing in stomach,1.0,1
stitches in coccyx,intense coldness in small of back,1.0,1
stitches in coccyx,drawing leg pain,1.0,1
stitches in coccyx,rigid fingers when grasping,1.0,1
stitches in coccyx,pressive drawing in loins at rest,1.0,1
stitches in coccyx,swollen hand,1.0,1
stitches in coccyx,restless feet,1.0,1
stitches in coccyx,tearing shoulder pain,1.0,1
stitches in coccyx,tearing tooth pain,1.0,1
stitches in coccyx,legs go to sleep when lying,1.0,1
stitches in coccyx,rigid arms in mornings,1.0,1
stitches in coccyx,headache worse in winter,1.0,1
stitches in coccyx,bruised shoulder pain,1.0,1
stitches in coccyx,swollen hands when hanging,1.0,1
stitches in coccyx,pain in thumbs,1.0,1
headache with nausea,rigid fingers in mornings,1.0,1
headache with nausea,swollen feet,1.0,1
headache with nausea,swollen ankles,1.0,1
headache with nausea,boring in olecranon,1.0,1
headache with nausea,weight in right arm,1.0,1
headache with nausea,gouty rheumatic affections,1.0,1
headache with nausea,rigid arms at night,1.0,1
headache with nausea,pain between scapulae,1.0,1
headache with nausea,rigid arms when grasping,1.0,1
headache with nausea,worse in wet weather,1.0,1
headache with nausea,stitches in soles,1.0,1
headache with nausea,stitches in coccyx,1.0,1
headache with nausea,restless legs,1.0,1
headache with nausea,pressive drawing in small of back at rest,1.0,1
headache with nausea,right arm hangs down no use,1.0,1
headache with nausea,pressive drawing passes off walking,1.0,1
headache with nausea,obstinate coryza,1.0,1
headache with nausea,pain in fingers,1.0,1
headache with nausea,useful in sedentary elderly women,1.0,1
